# STATION: KSBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATION NAME: Santa Barbara, Santa Barbara Municipal Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 34.42611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -119.84361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATE: CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,m/s,Pascals,code,code,code,Millimeters,Millimeters,code,code,Millimeters,Millimeters,Statute miles,text,text,Celsius,Celsius,m/s,Meters,code,Celsius,Celsius,Degrees,Celsius,Celsius,Code,Pascals,Pascals
KSBA,04/01/2019 05:30 UTC,101523.88,17,,63.42,1.54,260,,,,,,,,1,,,,10,,METAR KSBA 010530Z AUTO 26003KT 10SM CLR 17/10 A2998,,,,,,,,,9.96,,W,101488,101524.42
KSBA,04/01/2019 05:35 UTC,101523.88,16,,67.57,2.57,210,,,,,,,,1,,,,10,,METAR KSBA 010535Z AUTO 21005KT 10SM CLR 16/10 A2998,,,,,,,,,9.96,,SSW,101488,101524.55
KSBA,04/01/2019 05:40 UTC,101523.88,16,,67.57,1.54,250,,,,,,,,1,,,,10,,METAR KSBA 010540Z AUTO 25003KT 10SM CLR 16/10 A2998,,,,,,,,,9.96,,WSW,101488,101524.55
KSBA,04/01/2019 05:45 UTC,101523.88,16,,72.23,2.06,240,,,,,,,,1,,,,10,,METAR KSBA 010545Z AUTO 24004KT 10SM CLR 16/11 A2998,,,,,,,,,10.96,,WSW,101488,101524.55
KSBA,04/01/2019 05:50 UTC,101523.88,16,,72.23,1.54,280,,,,,,,,1,,,,10,,METAR KSBA 010550Z AUTO 28003KT 10SM CLR 16/11 A2998,,,,,,,,,10.96,,W,101488,101524.55
KSBA,04/01/2019 05:53 UTC,101523.88,16.1,10.6,69.89,1.54,290,,101520,,,1,,,1,,,,10,,METAR KSBA 010553Z 29003KT 10SM CLR 16/11 A2998 RMK AO2 SLP152 T01610106  10222 20156 50001,22.2,15.6,,,,,,,10.56,,WNW,101488,101524.54
KSBA,04/01/2019 05:55 UTC,101523.88,16,,72.23,1.54,280,,,,,,,,1,,,,10,,METAR KSBA 010555Z AUTO 28003KT 10SM CLR 16/11 A2998,,,,,,,,,10.96,,W,101488,101524.55
KSBA,04/01/2019 06:00 UTC,101523.88,16,,72.23,1.54,320,,,,,,,,1,,,,10,,METAR KSBA 010600Z AUTO 32003KT 10SM CLR 16/11 A2998,,,,,,,,,10.96,,NW,101488,101524.55
KSBA,04/01/2019 06:05 UTC,101523.88,17,,63.42,0,0,,,,,,,,1,,,,10,,METAR KSBA 010605Z AUTO 00000KT 10SM CLR 17/10 A2998,,,,,,,,,9.96,,N,101488,101524.42
KSBA,04/01/2019 06:10 UTC,101523.88,17,,63.42,0,0,,,,,,,,1,,,,10,,METAR KSBA 010610Z AUTO 00000KT 10SM CLR 17/10 A2998,,,,,,,,,9.96,,N,101488,101524.42
KSBA,04/01/2019 06:15 UTC,101523.88,17,,59.3,0,0,,,,,,,,1,,,,10,,METAR KSBA 010615Z AUTO 00000KT 10SM CLR 17/09 A2998,,,,,,,,,8.95,,N,101488,101524.42
KSBA,04/01/2019 06:20 UTC,101523.88,16,,67.57,0,0,,,,,,,,1,,,,10,,METAR KSBA 010620Z AUTO 00000KT 10SM CLR 16/10 A2998,,,,,,,,,9.96,,N,101488,101524.55
KSBA,04/01/2019 06:25 UTC,101523.88,15,,72.04,3.09,140,,,,,,,,1,,,,10,,METAR KSBA 010625Z AUTO 14006KT 10SM CLR 15/10 A2998,,,,,,,,,9.96,,SE,101488,101524.68
KSBA,04/01/2019 06:30 UTC,101523.88,15,,82.27,3.09,130,,,,,,,,1,,,,10,,METAR KSBA 010630Z AUTO 13006KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,SE,101488,101524.68
KSBA,04/01/2019 06:35 UTC,101523.88,15,,82.27,2.57,120,,,,,,,,1,,,,10,,METAR KSBA 010635Z AUTO 12005KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,ESE,101488,101524.68
KSBA,04/01/2019 06:40 UTC,101523.88,15,,82.27,2.57,130,,,,,,,,1,,,,10,,METAR KSBA 010640Z AUTO 13005KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,SE,101488,101524.68
KSBA,04/01/2019 06:45 UTC,101523.88,15,,82.27,3.09,120,,,,,,,,1,,,,10,,METAR KSBA 010645Z AUTO 12006KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,ESE,101488,101524.68
KSBA,04/01/2019 06:50 UTC,101523.88,16,,77.17,2.06,70,,,,,,,,1,,,,10,,METAR KSBA 010650Z AUTO 07004KT 10SM CLR 16/12 A2998,,,,,,,,,11.97,,ENE,101488,101524.55
KSBA,04/01/2019 06:53 UTC,101523.88,15.6,11.7,77.61,1.54,100,,101510,,,,,,1,,,,10,,METAR KSBA 010653Z AUTO 10003KT 10SM CLR 16/12 A2998 RMK AO2 SLP151  T01560117,,,,,,,,,11.67,,E,101488,101524.6
KSBA,04/01/2019 06:55 UTC,101523.88,15,,82.27,1.54,110,,,,,,,,1,,,,10,,METAR KSBA 010655Z AUTO 11003KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,ESE,101488,101524.68
KSBA,04/01/2019 07:00 UTC,101523.88,16,,77.17,2.06,110,,,,,,,,1,,,,10,,METAR KSBA 010700Z AUTO 11004KT 10SM CLR 16/12 A2998,,,,,,,,,11.97,,ESE,101488,101524.55
KSBA,04/01/2019 07:05 UTC,101523.88,15,,82.27,2.57,150,,,,,,,,1,,,,10,,METAR KSBA 010705Z AUTO 15005KT 10SM CLR 15/12 A2998,,,,,,,,,11.98,,SSE,101488,101524.68
KSBA,04/01/2019 07:10 UTC,101523.88,14,,87.75,3.09,130,,,,,,,,1,,,,10,,METAR KSBA 010710Z AUTO 13006KT 10SM CLR 14/12 A2998,,,,,,,,,11.98,,SE,101488,101524.8
KSBA,04/01/2019 07:15 UTC,101523.88,14,,93.7,2.57,130,,,,,,,,1,,,,10,,METAR KSBA 010715Z AUTO 13005KT 10SM CLR 14/13 A2998,,,,,,,,,12.99,,SE,101488,101524.8
KSBA,04/01/2019 07:20 UTC,101523.88,14,,93.7,2.57,150,,,,,,,,1,,,,10,,METAR KSBA 010720Z AUTO 15005KT 10SM CLR 14/13 A2998,,,,,,,,,12.99,,SSE,101488,101524.8
KSBA,04/01/2019 07:25 UTC,101523.88,14,,93.7,1.54,100,,,,,,,,1,,,,10,,METAR KSBA 010725Z AUTO 10003KT 10SM CLR 14/13 A2998,,,,,,,,,12.99,,E,101488,101524.8
KSBA,04/01/2019 07:30 UTC,101490.02,14,,93.7,1.54,120,,,,,,,,1,,,,10,,METAR KSBA 010730Z AUTO 12003KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,ESE,101454.16,101490.95
KSBA,04/01/2019 07:35 UTC,101490.02,14,,93.7,1.54,90,,,,,,,,1,,,,10,,METAR KSBA 010735Z AUTO 09003KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,E,101454.16,101490.95
KSBA,04/01/2019 07:40 UTC,101490.02,14,,93.7,0,0,,,,,,,,1,,,,10,,METAR KSBA 010740Z AUTO 00000KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,N,101454.16,101490.95
KSBA,04/01/2019 07:45 UTC,101490.02,14,,93.7,0,0,,,,,,,,1,,,,10,,METAR KSBA 010745Z AUTO 00000KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,N,101454.16,101490.95
KSBA,04/01/2019 07:50 UTC,101490.02,14,,93.7,0,0,,,,,,,,1,,,,10,,METAR KSBA 010750Z AUTO 00000KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,N,101454.16,101490.95
KSBA,04/01/2019 07:53 UTC,101490.02,13.9,12.2,89.49,0,0,,101480,,,,,,1,,,,10,,METAR KSBA 010753Z AUTO 00000KT 10SM CLR 14/12 A2997 RMK AO2 SLP148  T01390122 402670089,,,,,,26.7,8.9,,12.18,,N,101454.16,101490.96
KSBA,04/01/2019 07:55 UTC,101490.02,14,,87.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 010755Z AUTO 00000KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,N,101454.16,101490.95
KSBA,04/01/2019 08:00 UTC,101490.02,14,,87.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 010800Z AUTO 00000KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,N,101454.16,101490.95
KSBA,04/01/2019 08:05 UTC,101490.02,14,,87.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 010805Z AUTO 00000KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,N,101454.16,101490.95
KSBA,04/01/2019 08:10 UTC,101490.02,14,,87.75,2.06,170,,,,,,,,1,,,,10,,METAR KSBA 010810Z AUTO 17004KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,S,101454.16,101490.95
KSBA,04/01/2019 08:15 UTC,101490.02,14,,87.75,2.06,160,,,,,,,,1,,,,10,,METAR KSBA 010815Z AUTO 16004KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,SSE,101454.16,101490.95
KSBA,04/01/2019 08:20 UTC,101490.02,14,,87.75,3.09,170,,,,,,,,1,,,,10,,METAR KSBA 010820Z AUTO 17006KT 10SM CLR 14/12 A2997,,,,,,,,,11.98,,S,101454.16,101490.95
KSBA,04/01/2019 08:25 UTC,101490.02,14,,93.7,2.57,170,,,,,,,,1,,,,10,,METAR KSBA 010825Z AUTO 17005KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,S,101454.16,101490.95
KSBA,04/01/2019 08:30 UTC,101490.02,14,,93.7,2.57,140,,,,,,,,1,,,,10,,METAR KSBA 010830Z AUTO 14005KT 10SM CLR 14/13 A2997,,,,,,,,,12.99,,SE,101454.16,101490.95
KSBA,04/01/2019 08:35 UTC,101456.15,14,,93.7,2.06,130,,,,,,,,1,,,,10,,METAR KSBA 010835Z AUTO 13004KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,SE,101420.3,101457.08
KSBA,04/01/2019 08:40 UTC,101456.15,14,,93.7,1.54,120,,,,,,,,1,,,,10,,METAR KSBA 010840Z AUTO 12003KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,ESE,101420.3,101457.08
KSBA,04/01/2019 08:45 UTC,101456.15,14,,93.7,1.54,140,,,,,,,,1,,,,10,,METAR KSBA 010845Z AUTO 14003KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,SE,101420.3,101457.08
KSBA,04/01/2019 08:50 UTC,101456.15,14,,93.7,1.54,130,,,,,,,,1,,,,10,,METAR KSBA 010850Z AUTO 13003KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,SE,101420.3,101457.08
KSBA,04/01/2019 08:53 UTC,101456.15,13.9,12.8,93.09,1.54,140,,101450,,,8008,,,1,,,,10,,METAR KSBA 010853Z AUTO 14003KT 10SM CLR 14/13 A2996 RMK AO2 SLP145  T01390128 58008,,,,,,,,,12.79,,SE,101420.3,101457.09
KSBA,04/01/2019 08:55 UTC,101456.15,14,,93.7,1.54,110,,,,,,,,1,,,,10,,METAR KSBA 010855Z AUTO 11003KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,ESE,101420.3,101457.08
KSBA,04/01/2019 09:00 UTC,101456.15,14,,93.7,0,0,,,,,,,,1,,,,10,,METAR KSBA 010900Z AUTO 00000KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,N,101420.3,101457.08
KSBA,04/01/2019 09:05 UTC,101456.15,14,,93.7,1.54,130,,,,,,,,1,,,,10,,METAR KSBA 010905Z AUTO 13003KT 10SM CLR 14/13 A2996,,,,,,,,,12.99,,SE,101420.3,101457.08
KSBA,04/01/2019 09:10 UTC,101422.29,13,,100,0,0,,,,,,,,1,,,,10,,METAR KSBA 010910Z AUTO 00000KT 10SM CLR 13/13 A2995,,,,,,,,,13,,N,101386.45,101423.35
KSBA,04/01/2019 09:15 UTC,101422.29,14,,93.7,0,0,,,,,,,,1,,,,9,,METAR KSBA 010915Z AUTO 00000KT 9SM CLR 14/13 A2995,,,,,,,,,12.99,,N,101386.45,101423.22
KSBA,04/01/2019 09:20 UTC,101422.29,13,,100,0,0,,,,,,,,1,,,,9,,METAR KSBA 010920Z AUTO 00000KT 9SM CLR 13/13 A2995,,,,,,,,,13,,N,101386.45,101423.35
KSBA,04/01/2019 09:25 UTC,101422.29,13,,93.65,1.54,160,,,,,,,,1,,,,8,,METAR KSBA 010925Z AUTO 16003KT 8SM CLR 13/12 A2995,,,,,,,,,11.99,,SSE,101386.45,101423.35
KSBA,04/01/2019 09:30 UTC,101422.29,13,,93.65,2.06,160,,,,,,,,1,,,,8,,METAR KSBA 010930Z AUTO 16004KT 8SM CLR 13/12 A2995,,,,,,,,,11.99,,SSE,101386.45,101423.35
KSBA,04/01/2019 09:35 UTC,101422.29,13,,93.65,2.06,160,,,,,,,,1,,,,8,,METAR KSBA 010935Z AUTO 16004KT 8SM CLR 13/12 A2995,,,,,,,,,11.99,,SSE,101386.45,101423.35
KSBA,04/01/2019 09:40 UTC,101422.29,13,,93.65,2.06,150,,,,,,,,1,,,,9,,METAR KSBA 010940Z AUTO 15004KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SSE,101386.45,101423.35
KSBA,04/01/2019 09:45 UTC,101422.29,13,,93.65,1.54,130,,,,,,,,1,,,,9,,METAR KSBA 010945Z AUTO 13003KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SE,101386.45,101423.35
KSBA,04/01/2019 09:50 UTC,101422.29,13,,93.65,1.54,130,,,,,,,,1,,,,9,,METAR KSBA 010950Z AUTO 13003KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SE,101386.45,101423.35
KSBA,04/01/2019 09:53 UTC,101422.29,13.3,12.8,96.79,1.54,140,,101410,,,,,,1,,,,9,,METAR KSBA 010953Z AUTO 14003KT 9SM CLR 13/13 A2995 RMK AO2 SLP141  T01330128,,,,,,,,,12.8,,SE,101386.45,101423.31
KSBA,04/01/2019 09:55 UTC,101422.29,13,,93.65,1.54,140,,,,,,,,1,,,,9,,METAR KSBA 010955Z AUTO 14003KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SE,101386.45,101423.35
KSBA,04/01/2019 10:00 UTC,101422.29,13,,93.65,0,0,,,,,,,,1,,,,9,,METAR KSBA 011000Z AUTO 00000KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,N,101386.45,101423.35
KSBA,04/01/2019 10:05 UTC,101422.29,13,,93.65,1.54,140,,,,,,,,1,,,,9,,METAR KSBA 011005Z AUTO 14003KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SE,101386.45,101423.35
KSBA,04/01/2019 10:10 UTC,101422.29,13,,93.65,1.54,130,,,,,,,,1,,,,9,,METAR KSBA 011010Z AUTO 13003KT 9SM CLR 13/12 A2995,,,,,,,,,11.99,,SE,101386.45,101423.35
KSBA,04/01/2019 10:15 UTC,101388.43,13,,100,1.54,130,,,,,,,,1,,,,9,,METAR KSBA 011015Z AUTO 13003KT 9SM CLR 13/13 A2994,,,,,,,,,13,,SE,101352.6,101389.48
KSBA,04/01/2019 10:20 UTC,101388.43,13,,100,0,0,,,,,,,,1,,,,9,,METAR KSBA 011020Z AUTO 00000KT 9SM CLR 13/13 A2994,,,,,,,,,13,,N,101352.6,101389.48
KSBA,04/01/2019 10:25 UTC,101388.43,13,,100,0,0,,,,,,,,1,,,,9,,METAR KSBA 011025Z AUTO 00000KT 9SM CLR 13/13 A2994,,,,,,,,,13,,N,101352.6,101389.48
KSBA,04/01/2019 10:30 UTC,101388.43,13,,100,0,0,,,,,,,,1,,,,9,,METAR KSBA 011030Z AUTO 00000KT 9SM CLR 13/13 A2994,,,,,,,,,13,,N,101352.6,101389.48
KSBA,04/01/2019 10:35 UTC,101388.43,13,,93.65,0,0,,,,,,,,1,,,,10,,METAR KSBA 011035Z AUTO 00000KT 10SM CLR 13/12 A2994,,,,,,,,,11.99,,N,101352.6,101389.48
KSBA,04/01/2019 10:40 UTC,101388.43,13,,93.65,0,0,,,,,,,,1,,,,10,,METAR KSBA 011040Z AUTO 00000KT 10SM CLR 13/12 A2994,,,,,,,,,11.99,,N,101352.6,101389.48
KSBA,04/01/2019 10:45 UTC,101388.43,13,,93.65,0,0,,,,,,,,1,,,,10,,METAR KSBA 011045Z AUTO 00000KT 10SM CLR 13/12 A2994,,,,,,,,,11.99,,N,101352.6,101389.48
KSBA,04/01/2019 10:50 UTC,101388.43,12,,100,0,0,,,,,,,,1,,,,10,,METAR KSBA 011050Z AUTO 00000KT 10SM CLR 12/12 A2994,,,,,,,,,12,,N,101352.6,101389.61
KSBA,04/01/2019 10:53 UTC,101388.43,12.8,11.1,89.41,0,0,,101380,,,,,,1,,,,10,,METAR KSBA 011053Z AUTO 00000KT 10SM CLR 13/11 A2994 RMK AO2 SLP138  T01280111,,,,,,,,,11.08,,N,101352.6,101389.51
KSBA,04/01/2019 10:55 UTC,101388.43,13,,87.66,1.54,20,,,,,,,,1,,,,10,,METAR KSBA 011055Z AUTO 02003KT 10SM CLR 13/11 A2994,,,,,,,,,10.98,,NNE,101352.6,101389.48
KSBA,04/01/2019 11:00 UTC,101388.43,13,,82.01,1.54,30,,,,,,,,1,,,,10,,METAR KSBA 011100Z AUTO 03003KT 10SM CLR 13/10 A2994,,,,,,,,,9.97,,NNE,101352.6,101389.48
KSBA,04/01/2019 11:05 UTC,101354.56,13,,82.01,1.54,30,,,,,,,,1,,,,10,,METAR KSBA 011105Z AUTO 03003KT 10SM CLR 13/10 A2993,,,,,,,,,9.97,,NNE,101318.74,101355.61
KSBA,04/01/2019 11:10 UTC,101354.56,12,,87.57,1.54,10,,,,,,,,1,,,,10,,METAR KSBA 011110Z AUTO 01003KT 10SM CLR 12/10 A2993,,,,,,,,,9.98,,N,101318.74,101355.74
KSBA,04/01/2019 11:15 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011115Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 11:20 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011120Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 11:25 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011125Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 11:30 UTC,101354.56,13,,76.68,0,0,,,,,,,,1,,,,10,,METAR KSBA 011130Z AUTO 00000KT 10SM CLR 13/09 A2993,,,,,,,,,8.96,,N,101318.74,101355.61
KSBA,04/01/2019 11:35 UTC,101354.56,13,,76.68,0,0,,,,,,,,1,,,,10,,METAR KSBA 011135Z AUTO 00000KT 10SM CLR 13/09 A2993,,,,,,,,,8.96,,N,101318.74,101355.61
KSBA,04/01/2019 11:40 UTC,101354.56,13,,76.68,1.54,30,,,,,,,,1,,,,10,,METAR KSBA 011140Z AUTO 03003KT 10SM CLR 13/09 A2993,,,,,,,,,8.96,,NNE,101318.74,101355.61
KSBA,04/01/2019 11:45 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011145Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 11:50 UTC,101354.56,11,,87.48,0,0,,,,,,,,1,,,,10,,METAR KSBA 011150Z AUTO 00000KT 10SM CLR 11/09 A2993,,,,,,,,,8.98,,N,101318.74,101355.87
KSBA,04/01/2019 11:53 UTC,101354.56,11.1,8.9,86.31,0,0,,101360,,,6009,,,1,,,,10,,METAR KSBA 011153Z AUTO 00000KT 10SM CLR 11/09 A2993 RMK AO2 SLP136  T01110089 10172 20111 56009,17.2,11.1,,,,,,,8.88,,N,101318.74,101355.86
KSBA,04/01/2019 11:55 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011155Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 12:00 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011200Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 12:05 UTC,101354.56,12,,81.88,1.54,340,,,,,,,,1,,,,10,,METAR KSBA 011205Z AUTO 34003KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,NNW,101318.74,101355.74
KSBA,04/01/2019 12:10 UTC,101354.56,11,,81.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 011210Z AUTO 00000KT 10SM CLR 11/08 A2993,,,,,,,,,7.97,,N,101318.74,101355.87
KSBA,04/01/2019 12:15 UTC,101354.56,11,,81.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 011215Z AUTO 00000KT 10SM CLR 11/08 A2993,,,,,,,,,7.97,,N,101318.74,101355.87
KSBA,04/01/2019 12:20 UTC,101354.56,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011220Z AUTO 00000KT 10SM CLR 12/09 A2993,,,,,,,,,8.97,,N,101318.74,101355.74
KSBA,04/01/2019 12:25 UTC,101354.56,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011225Z AUTO 00000KT 10SM CLR 12/08 A2993,,,,,,,,,7.96,,N,101318.74,101355.74
KSBA,04/01/2019 12:30 UTC,101354.56,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011230Z AUTO 00000KT 10SM CLR 12/08 A2993,,,,,,,,,7.96,,N,101318.74,101355.74
KSBA,04/01/2019 12:35 UTC,101354.56,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011235Z AUTO 00000KT 10SM CLR 12/08 A2993,,,,,,,,,7.96,,N,101318.74,101355.74
KSBA,04/01/2019 12:40 UTC,101354.56,11,,81.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 011240Z AUTO 00000KT 10SM CLR 11/08 A2993,,,,,,,,,7.97,,N,101318.74,101355.87
KSBA,04/01/2019 12:45 UTC,101354.56,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011245Z AUTO 00000KT 10SM CLR 12/08 A2993,,,,,,,,,7.96,,N,101318.74,101355.74
KSBA,04/01/2019 12:50 UTC,101388.43,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011250Z AUTO 00000KT 10SM CLR 12/08 A2994,,,,,,,,,7.96,,N,101352.6,101389.61
KSBA,04/01/2019 12:53 UTC,101388.43,11.7,8.9,82.95,0,0,,101370,,,,,,1,,,,10,,METAR KSBA 011253Z AUTO 00000KT 10SM CLR 12/09 A2994 RMK AO2 SLP137  T01170089,,,,,,,,,8.87,,N,101352.6,101389.65
KSBA,04/01/2019 12:55 UTC,101388.43,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011255Z AUTO 00000KT 10SM CLR 12/09 A2994,,,,,,,,,8.97,,N,101352.6,101389.61
KSBA,04/01/2019 13:00 UTC,101388.43,12,,81.88,0,0,,,,,,,,1,,,,10,,METAR KSBA 011300Z AUTO 00000KT 10SM CLR 12/09 A2994,,,,,,,,,8.97,,N,101352.6,101389.61
KSBA,04/01/2019 13:05 UTC,101388.43,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011305Z AUTO 00000KT 10SM CLR 12/08 A2994,,,,,,,,,7.96,,N,101352.6,101389.61
KSBA,04/01/2019 13:10 UTC,101388.43,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011310Z AUTO 00000KT 10SM CLR 12/08 A2994,,,,,,,,,7.96,,N,101352.6,101389.61
KSBA,04/01/2019 13:15 UTC,101388.43,12,,76.52,0,0,,,,,,,,1,,,,10,,METAR KSBA 011315Z AUTO 00000KT 10SM CLR 12/08 A2994,,,,,,,,,7.96,,N,101352.6,101389.61
KSBA,04/01/2019 13:20 UTC,101388.43,12,,76.52,1.54,110,,,,,,,,1,,,,10,,METAR KSBA 011320Z AUTO 11003KT 10SM CLR 12/08 A2994,,,,,,,,,7.96,,ESE,101352.6,101389.61
KSBA,04/01/2019 13:25 UTC,101388.43,11,,81.75,2.06,90,,,,,,,,1,,,,10,,METAR KSBA 011325Z AUTO 09004KT 10SM CLR 11/08 A2994,,,,,,,,,7.97,,E,101352.6,101389.74
KSBA,04/01/2019 13:30 UTC,101388.43,11,,81.75,1.54,110,,,,,,,,1,,,,10,,METAR KSBA 011330Z AUTO 11003KT 10SM CLR 11/08 A2994,,,,,,,,,7.97,,ESE,101352.6,101389.74
KSBA,04/01/2019 13:35 UTC,101422.29,11,,81.75,0,0,,,,,,,,1,,,,10,,METAR KSBA 011335Z AUTO 00000KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,N,101386.45,101423.61
KSBA,04/01/2019 13:40 UTC,101422.29,11,,81.75,1.54,80,,,,,,,,1,,,,10,,METAR KSBA 011340Z AUTO 08003KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,E,101386.45,101423.61
KSBA,04/01/2019 13:45 UTC,101422.29,11,,81.75,1.54,70,,,,,,,,1,,,,10,,METAR KSBA 011345Z AUTO 07003KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,ENE,101386.45,101423.61
KSBA,04/01/2019 13:50 UTC,101422.29,11,,81.75,3.09,40,,,,,,,,1,,,,10,,METAR KSBA 011350Z AUTO 04006KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,NE,101386.45,101423.61
KSBA,04/01/2019 13:53 UTC,101422.29,10.6,7.8,82.82,3.09,20,,101400,,,,,,1,,,,10,,METAR KSBA 011353Z 02006KT 10SM CLR 11/08 A2995 RMK AO2 SLP140 T01060078,,,,,,,,,7.77,,NNE,101386.45,101423.66
KSBA,04/01/2019 13:55 UTC,101422.29,11,,81.75,3.6,20,,,,,,,,1,,,,10,,METAR KSBA 011355Z AUTO 02007KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,NNE,101386.45,101423.61
KSBA,04/01/2019 14:00 UTC,101422.29,11,,81.75,2.57,10,,,,,,,,1,,,,10,,METAR KSBA 011400Z AUTO 01005KT 10SM CLR 11/08 A2995,,,,,,,,,7.97,,N,101386.45,101423.61
